,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
254,1 Bdrm in 4 Bdrm dupelx/roof deck,East Village,40.72297,-73.9851,Private room,67,30,32,0,1
255,The Heart of Prime Williamsburg,Williamsburg,40.71836,-73.95588,Entire home/apt,145,30,8,0,0
256,Chic 1BR in Chelsea by the High Line & galleries,Chelsea,40.74853,-74.00241,Entire home/apt,295,2,29,348,0
257,NYC - Sunny Greenwich Village 1br,West Village,40.7304,-74.00228,Entire home/apt,175,30,18,0,0
258,Garage Studio Designer Loft,Williamsburg,40.71345,-73.94289,Entire home/apt,300,2,84,325,0
259,Best City Area Columbia U Upper West Side C Park,Upper West Side,40.79999,-73.96338,Entire home/apt,150,2,244,249,0
260,Windsor Terrace/Kensington,Windsor Terrace,40.64847,-73.97573,Entire home/apt,150,21,4,338,0
261,Your own apartment off Park Avenue,Upper East Side,40.78422,-73.95133,Entire home/apt,250,30,0,0,0
262,Full Floor Brownstone,Harlem,40.81862,-73.94518,Entire home/apt,100,30,0,365,0
263,Colorful 2+ Bedroom Apt. on NYC's Lower East Side,Lower East Side,40.7203,-73.98424,Entire home/apt,250,4,34,25,0
264,"Sunlit 1 bedroom apt: Williamsburg, Brooklyn",Williamsburg,40.71584,-73.96355,Entire home/apt,160,30,18,15,0
265,Clean Astoria-Private Home NYC,Astoria,40.75684,-73.91286,Entire home/apt,149,2,479,310,0
266,Park Slope Apartment,Park Slope,40.67231,-73.97878,Entire home/apt,150,2,0,0,0
267,Cozy apartment in a brownstone,Harlem,40.80494,-73.94998,Entire home/apt,300,2,266,294,0
268,Private E. Village Townhouse Stay,East Village,40.72752,-73.98581,Private room,175,3,194,257,1
269,Harlem/Hamilton Heights Cozy Room,Harlem,40.8241,-73.94415,Private room,75,30,38,338,1
270,Large  Loft Style  Studio  Space,Bedford-Stuyvesant,40.68096,-73.94062,Entire home/apt,65,60,92,127,0
271,Hancock Town House!-Stuyvesant Mews,Bedford-Stuyvesant,40.68511,-73.91927,Private room,165,30,27,365,1
272,Entire Apt in Heart of Williamsburg,Williamsburg,40.71596,-73.96017,Entire home/apt,158,30,141,0,0
273,Purple Room for 2/3 in brownstone $1450 per month,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,2,76,4,1
274,Red Room for two in Brownstone for $1355/mo,Bedford-Stuyvesant,40.68048,-73.93938,Private room,81,7,52,0,1
275,"Chelsea living, 2BR best location",Chelsea,40.74389,-74.00068,Private room,150,30,27,363,1
276,Prime Williamsburg 3 BR with Deck,Williamsburg,40.71174,-73.95798,Entire home/apt,500,6,43,58,0
277,Beautiful Brooklyn Oasis,Crown Heights,40.67188,-73.95097,Entire home/apt,130,7,28,60,0
278,â˜† STUDIO East Village â˜† Own bath! â˜† Sleeps 5,East Village,40.72641,-73.98711,Entire home/apt,132,2,376,305,0
279,Nice Manhattan Apt Near Central Park and Subway,Upper West Side,40.79864,-73.96209,Entire home/apt,250,31,189,178,0
280,Private Stay In Peaceful Artist Apartment,Bushwick,40.68478,-73.9066,Private room,55,30,62,0,1
281,"3 BR, Beautiful Brooklyn Duplex",Carroll Gardens,40.68194,-73.99708,Entire home/apt,350,30,6,0,0
282,"Sunny, quiet, legal homelike suite-Pk Slope South",Windsor Terrace,40.65891,-73.98556,Entire home/apt,95,30,111,0,0
283,Affordable & Cozy,University Heights,40.85981,-73.9063,Private room,40,7,144,280,1
284,Creative Vintage Loft in S. Williamsburg,Williamsburg,40.70829,-73.96564,Entire home/apt,85,30,98,211,0
285,Very close to Downtown Awesome Private Apartment,Gravesend,40.60602,-73.97076,Entire home/apt,110,7,0,0,0
286,The Happy home!,East Harlem,40.79179,-73.93972,Entire home/apt,79,30,15,0,0
287,"Fort Greene, Brooklyn: Front Bedroom",Fort Greene,40.68876,-73.97758,Private room,85,2,74,156,1
288,Chelsea studio with balcony & views,Chelsea,40.74937,-73.99467,Entire home/apt,225,12,22,10,0
289,Beautiful UES Family Apartment,Upper East Side,40.77969,-73.94726,Entire home/apt,250,365,26,362,0
290,spacious room,Greenpoint,40.72852,-73.95655,Private room,78,30,262,90,1
291,Luxury 2Bed/2.5Bath Central Park View,Upper West Side,40.7751,-73.98595,Entire home/apt,2500,30,26,364,0
292,East Village bedroom w rooftop,East Village,40.72905,-73.98214,Private room,100,30,43,0,1
293,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Chelsea,40.74088,-73.99538,Entire home/apt,550,30,5,0,0
294,Spacious Junior One Near NYU Hospital/Reduced $,Kips Bay,40.74045,-73.9749,Private room,199,4,109,340,1
295,High-end doorman bldg in the LES,East Village,40.72113,-73.98213,Private room,150,3,120,343,1
296,Spring st SoHo Apartment,Nolita,40.72212,-73.99638,Entire home/apt,526,1,18,102,0
297,Cozy studio Apartment in Upper East,East Harlem,40.78923,-73.946,Entire home/apt,75,30,118,265,0
298,Historic classic central gay Village clean NYU,West Village,40.7364,-73.99834,Entire home/apt,165,30,67,90,0
299,A PRIVATE FLAT / APARTMENT- $SPECIAL$,Allerton,40.86502,-73.85496,Entire home/apt,150,2,312,336,0
300,Comfort at Crossroads of Downtown,Chelsea,40.73862,-73.99758,Entire home/apt,250,30,2,0,0
301,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,East Village,40.73345,-73.98809,Entire home/apt,165,30,63,0,0
302,Hell's Kitchen Funky 80s Hideaway!,Hell's Kitchen,40.76263,-73.99401,Private room,106,30,101,365,1
303,Room in Chic Modern High Line Luxury- New!,Chelsea,40.74907,-74.00281,Private room,282,30,1,0,1
304,Family & Friends In New York City,East New York,40.67346,-73.87263,Entire home/apt,179,3,248,309,0
305,Spacious & Comfy BK Brownstone,Crown Heights,40.66941,-73.94988,Entire home/apt,108,30,103,0,0
306,Large Luxury Upper East Side Studio,Upper East Side,40.7688,-73.95825,Entire home/apt,179,30,42,97,0
307,Lovely Brooklyn Brownstone 1BR!,Prospect Heights,40.67914,-73.96443,Entire home/apt,175,3,37,0,0
308,Beautiful Grdn. Apt. in Park Slope,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,234,266,0
309,contemporary design in times sq,Hell's Kitchen,40.75876,-73.98869,Entire home/apt,450,30,55,365,0
310,"Cheerful, comfortable room",Washington Heights,40.83338,-73.94326,Private room,75,30,232,365,1
311,Precautions You Didn't Think Of? By Prospect Park!,Prospect-Lefferts Gardens,40.65557,-73.9561,Private room,50,1,59,0,1
312,Covid Clean since '11!,Prospect-Lefferts Gardens,40.65557,-73.9561,Private room,60,1,83,81,1
313,"Sunny, Large, Park Slope Bedroom",Park Slope,40.67641,-73.98161,Private room,105,3,216,299,1
314,Large room in elevator drman bldg,Harlem,40.82929,-73.94873,Private room,68,2,320,171,1
315,"Private, Comfy, Cozy, Brooklyn close to Manhattan",Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,169,7,235,309,0
316,#7 train at your door/ next stop MIDTOWN,Ditmars Steinway,40.77728,-73.91278,Shared room,50,75,16,96,2
317,Best Manhattan Studio Deal!,Upper East Side,40.76739,-73.9557,Shared room,90,30,0,0,2
318,Stylish East Village Flat,Stuyvesant Town,40.73125,-73.9811,Entire home/apt,125,30,22,358,0
319,Litas New York Apartments - Analita's Suite,Harlem,40.82553,-73.94511,Entire home/apt,150,30,1,365,0
320,Serene Park Slope Garden Apartment,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,218,0
321,Cozy and spacious - rare for NYC!,Bedford-Stuyvesant,40.68702,-73.94917,Private room,55,30,72,0,1
322,Beautiful UES apartment,Upper East Side,40.76922,-73.95648,Entire home/apt,190,30,8,0,0
323,St. James Place 1.5-2bdrm 1block to PRATT & Gtrain,Clinton Hill,40.687,-73.96149,Entire home/apt,388,2,78,348,0
324,Ideal Brooklyn Brownstone Apartment,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,145,3,135,327,0
325,Private Entrance - Private Parking,Williamsburg,40.72002,-73.94238,Entire home/apt,120,4,101,237,0
326,"Sunny, Spacious Studio in Ft.Greene",Fort Greene,40.6878,-73.97253,Entire home/apt,157,30,4,0,0
327,Williamsburg Exposed Brick Loft,Williamsburg,40.7125,-73.96598,Entire home/apt,190,30,42,197,0
328,Bright Modern Charming Housebarge,Sheepshead Bay,40.5847,-73.94088,Entire home/apt,95,14,129,87,0
329,Fantastic Lower East Side Studio,Lower East Side,40.72027,-73.98842,Entire home/apt,125,30,35,131,0
330,Central Bedford Avenue Apartment,Williamsburg,40.71955,-73.95471,Entire home/apt,185,30,14,0,0
331,Welcome to Brooklyn! Bed-Stuy,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,70,30,55,174,0
332,"Subway, City Views, Elevator, Large Private Room",Sunnyside,40.73877,-73.92557,Private room,52,75,285,281,1
333,Greenpoint Waterfront Loft,Greenpoint,40.72926,-73.9589,Entire home/apt,185,3,228,34,0
334,Quiet One Bedroom in Park Slope,Gowanus,40.67828,-73.98414,Entire home/apt,100,30,9,0,0
335,Master Bedroom - Unbelievably RARE Penthouse Oasis,Lower East Side,40.71724,-73.99054,Private room,220,6,39,131,1
336,New Clean Spacious Bed & Breakfast,Emerson Hill,40.60742,-74.14388,Entire home/apt,76,30,2,0,0
337,"Sunny, calm room in Victorian home",Bedford-Stuyvesant,40.68613,-73.95545,Private room,85,3,191,311,1
338,Spacious & Sunny Safe Haven,Fort Greene,40.691208,-73.972771,Private room,175,2,104,342,1
339,"Wonderful Studio In Brooklyn, NY!!!",Bensonhurst,40.61943,-73.99232,Entire home/apt,110,10,28,270,0
340,"Lovely Bdr in Harlem, Manhattan",Harlem,40.81553,-73.95438,Private room,90,30,37,63,1
341,Lovely HUGE Master Bed + Study,Bedford-Stuyvesant,40.68788,-73.95014,Private room,75,30,59,0,1
342,Newly Renoâ€™d Chic Quiet Exec 1BR,East Village,40.72419,-73.97922,Entire home/apt,99,30,154,35,0
343,BEST DEAL IN CHELSEA 1 bdrm NYC,Chelsea,40.7401,-74.00019,Entire home/apt,75,30,35,60,0
344,Cozy two bedroom in L.E.S.,Lower East Side,40.71254,-73.98352,Entire home/apt,220,30,225,294,0
345,Lovely Apartment,Prospect Heights,40.67319,-73.96804,Entire home/apt,150,30,21,307,0
346,Artsy Loft-like Harlem Apartment,Harlem,40.80529,-73.95307,Private room,80,30,68,0,1
347,Charming room in Victorian home,Bedford-Stuyvesant,40.6875,-73.9546,Private room,75,3,149,275,1
348,charming alcove studio with balcony,Williamsburg,40.71085,-73.96672,Entire home/apt,140,30,11,364,0
349,Cozy multi-leveled apartment!,Shore Acres,40.61019,-74.06757,Entire home/apt,75,6,88,169,0
350,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,Williamsburg,40.71137,-73.9465,Entire home/apt,205,3,184,149,0
351,Great studio apt near Central Park,Upper West Side,40.78764,-73.97274,Entire home/apt,110,30,103,57,0
352,SLEEP 4 APARTMENT  IN BROOKLYN,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,80,30,257,335,0
353,"Your Haven Awaits At ""Emma's Place""",Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,130,30,91,307,0
354,Beautiful Brownstone,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,100,30,11,363,0
355,Entire place-Subway around the corner,Bedford-Stuyvesant,40.68985,-73.94974,Entire home/apt,99,30,43,85,0
356,Monthly Apartment Rental,East Harlem,40.79147,-73.94629,Entire home/apt,100,30,117,304,0
357,(D) BIG DEAL,Jamaica,40.67144,-73.76501,Private room,75,30,31,0,1
358,"Lovely pied-Ã -terre, in an historic building",Bedford-Stuyvesant,40.685,-73.94262,Entire home/apt,110,3,378,174,0
359,rooms for rent in Queens with piano,Ridgewood,40.70132,-73.90883,Private room,75,30,20,365,1
360,Bright + Near Central Park + Columbia University!,Harlem,40.80413,-73.95756,Entire home/apt,79,30,76,84,0
361,Private Room With GREAT Location,Long Island City,40.74499,-73.95372,Private room,50,90,65,279,1
362,Modern Luxury Apt- Lower East Side,Lower East Side,40.71887,-73.9864,Entire home/apt,180,30,21,0,0
363,Welcoming Small Comfortable Room!,Richmond Hill,40.70148,-73.82972,Private room,51,3,71,262,1
364,HUGE Sunny Duplex Loft with Garden,South Slope,40.66386,-73.98519,Entire home/apt,300,30,38,65,0
365,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,Chelsea,40.74168,-74.00339,Private room,110,30,86,364,1
366,Stylish Studio with exclusive Terrace,Midtown,40.75408,-73.97071,Entire home/apt,160,29,151,53,0
367,"LES private apt, 1 bedroom & more",Lower East Side,40.72113,-73.98442,Entire home/apt,150,28,105,339,0
368,"Williamsburg Garden Home, 5 minutes from Manhattan",Williamsburg,40.71732,-73.95561,Entire home/apt,160,30,165,0,0
369,Manhattan Loft in Prime East Village Location,Greenwich Village,40.73268,-73.99213,Entire home/apt,275,30,0,63,0
370,Astoria Garden Suite,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,78,30,53,323,0
371,"Amazing 1 bed, live like a Newyorkr",Gramercy,40.73685,-73.9828,Entire home/apt,295,30,0,0,0
372,Spacious & Charming by Prospect Pk,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,0,0
373,Designer's 2 BR in the heart of the East Village,East Village,40.73193,-73.98511,Entire home/apt,340,12,43,0,0
374,Private Room Near Brooklyn Museum,Prospect Heights,40.67578,-73.96694,Private room,57,3,164,348,1
375,"Spacious 1br, Sleeps 4 comfortably, dishwasher, TV",Williamsburg,40.70652,-73.93991,Entire home/apt,146,2,43,340,0
376,"Upper West: Large room, one block to Subway!",Upper West Side,40.79824,-73.96863,Private room,50,2,0,0,1
377,NY/ Big Room for 2 near Manhattan,Kingsbridge,40.8666,-73.90061,Private room,45,3,112,351,1
378,Brooklyn Brownstone apartment,Bedford-Stuyvesant,40.68921,-73.95439,Entire home/apt,125,3,226,309,0
379,"Sweet Apt, Steps From Gramercy Park",Gramercy,40.73693,-73.98129,Entire home/apt,139,1,5,0,0
380,ROOM WHITH PRÃVATE BATHROOM,Richmond Hill,40.7012,-73.83151,Private room,56,3,31,250,1
381,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,38,363,0
382,Large & bright 900ftÂ² 1br in WV,West Village,40.73273,-74.00041,Entire home/apt,246,4,6,0,0
383,At a very nice area in the WestSide,Washington Heights,40.85099,-73.92822,Private room,125,60,4,0,1
384,"Sunny, Modern 1 BR in Williamsburg",Williamsburg,40.71065,-73.94102,Entire home/apt,140,30,20,246,0
385,HANCOCK VERY SMALL ROOM,Bedford-Stuyvesant,40.68532,-73.91881,Private room,100,30,7,365,1
386,SPACIOUS PRIVATE LITTLE ITALY FLAT,Chinatown,40.71643,-73.99931,Entire home/apt,122,30,49,0,0
387,The Lenox in Harlem,Harlem,40.81146,-73.94469,Private room,125,30,11,365,1
388,The Lenox in Harlem,Harlem,40.81128,-73.9433,Entire home/apt,400,30,0,365,0
389,Private Bdrm /Bath 1 block Ctrl Prk,Upper West Side,40.78615,-73.97394,Private room,150,2,141,308,1
390,"""BEST PLACE TO LIVE"" in NYC, North Park Slope",Prospect Heights,40.67882,-73.97224,Private room,55,30,5,0,1
391,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,40,353,0
392,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,25,361,0
393,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,72,363,0
394,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,29,357,0
395,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,25,360,0
396,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,46,359,0
397,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,58,347,0
398,Studio Loft,Greenpoint,40.73756,-73.9535,Entire home/apt,279,3,63,350,0
399,Duplex w/ Terrace @ Box House Hotel,Greenpoint,40.73756,-73.9535,Private room,349,3,8,20,1
400,Loft w/ Terrace @ Box House Hotel,Greenpoint,40.73756,-73.9535,Private room,349,3,4,25,1
401,Superior @ Box House,Greenpoint,40.73756,-73.9535,Hotel room,199,3,18,346,3
402,2 BR Duplex @ Box House Hotel,Greenpoint,40.73756,-73.9535,Private room,528,3,7,0,1
403,Husband & Wife Art-Filled Apartment,Clinton Hill,40.68136,-73.9654,Entire home/apt,110,1,2,0,0
404,Vegan & Vaccinated Wburg Share! 2b/ba w Priv Deck!,Williamsburg,40.71028,-73.95409,Private room,65,30,32,0,1
405,Cozy 2 Bedroom 20 Min from City,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,170,120,212,346,0
406,RARE! Best Location! Doorman! Views! Gym! Terrace!,Nolita,40.72032,-73.99462,Entire home/apt,349,30,27,324,0
407,Sunny! 2br Steps to train/restaurants - 15 to NYC,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,161,30,36,351,0
408,Spacious & Stylish Chelsea One Bedroom Apartment,West Village,40.74024,-74.00584,Entire home/apt,275,3,48,6,0
409,CHELSEA 1 Bdrm Plus Sleeping Loft!!,Chelsea,40.74642,-74.00411,Entire home/apt,195,365,10,0,0
410,Spacious room in beautiful apt!,Harlem,40.81847,-73.94623,Private room,58,1,143,0,1
411,"Oceanview,close to Manhattan",Arrochar,40.591675,-74.065865,Entire home/apt,229,2,32,354,0
412,"Large, Art & Light Filled Apartment Downtown NYC",Chinatown,40.71517,-73.99376,Entire home/apt,95,30,4,0,0
413,Apartment in Best location in NYC,West Village,40.73146,-74.00448,Entire home/apt,145,7,11,0,0
414,Inspired and safe in Historic Downtown NYC!,Financial District,40.70538,-74.01131,Private room,75,31,64,33,1
415,Chelsea/West Village - 2bdrm apt,Chelsea,40.74101,-74.00006,Private room,95,30,20,0,1
416,1500+ sq ft 2BR West Village Loft,West Village,40.73221,-74.00448,Entire home/apt,375,30,8,0,0
417,Chic + Stylish room in heart of LowerEastSide NYC!,Lower East Side,40.71881,-73.9879,Private room,120,30,11,364,1
418,Landmark 2 Bedroom West Village NYC,West Village,40.73219,-74.00289,Entire home/apt,288,4,209,130,0
419,2 bedroom apt in charming brick townhouse,Fort Greene,40.69643,-73.97698,Entire home/apt,145,30,121,4,0
420,Cozy&Clean in a great neighborhood,Harlem,40.82176,-73.94522,Entire home/apt,157,30,1,63,0
421,Prime Williamsburg 1/BD New Condo,Williamsburg,40.71838,-73.95617,Entire home/apt,185,180,24,285,0
422,Contemporary & Classic Sanctuary on the Hudson,Upper West Side,40.79632,-73.97643,Entire home/apt,195,2,196,75,0
423,Private room w/ queen bed + rooftop,Crown Heights,40.67254,-73.95386,Private room,150,30,25,180,1
424,Studio sublet in Hell's kitchen,Theater District,40.76253,-73.98365,Entire home/apt,200,30,8,0,0
425,Luxury NYC 2 Bedroom with Terrace,Upper East Side,40.7628,-73.9651,Entire home/apt,496,30,11,0,0
426,2 Bedroom Gem - Prime LES Location,Lower East Side,40.71866,-73.98962,Entire home/apt,190,30,75,314,0
427,Large Sunny Bedroom in QNS NYC,Rego Park,40.73333,-73.85933,Private room,55,1,25,0,1
428,Private clean spacious room - Across from subway,Kensington,40.643776,-73.972168,Private room,60,30,30,132,1
429,Modern  Condo w/Luxury Amenities by McCarren Park,Williamsburg,40.72136,-73.95674,Entire home/apt,150,60,1,77,0
430,Resort-like living in Williamsburg,Williamsburg,40.7154,-73.94028,Entire home/apt,150,30,1,0,0
431,Hudson Yards area. Renovated apartment,Chelsea,40.75048,-74.00134,Entire home/apt,250,3,79,0,0
432,"Brooklyn: Bright, Spacious & Cozy + Good Vibes",Crown Heights,40.66385,-73.93229,Entire home/apt,64,30,32,332,0
433,"Master Bedroom Avaliable, Astoria",Astoria,40.76716,-73.91177,Private room,99,30,19,365,1
434,One stop from Midtown Manhattan!,Long Island City,40.74536,-73.94903,Private room,95,3,283,341,1
435,"Private Room Very Near L train, Bushwick",Bushwick,40.70413,-73.92726,Private room,32,20,21,0,1
436,Cozy New York  City private room,Woodside,40.74496,-73.91167,Private room,150,30,285,365,1
437,Bed-stuy Royal Room,Bedford-Stuyvesant,40.68611,-73.93089,Private room,40,30,18,309,1
438,DESIGNER EAST VILLAGE APARTMENT,East Village,40.72499,-73.99198,Entire home/apt,250,6,31,0,0
439,"Easy, comfortable studio in Midtown",Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,0,0
440,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,Washington Heights,40.85754,-73.92887,Entire home/apt,84,85,21,358,0
441,Luxury Designer Home Downtown Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,342,3,69,357,0
442,Beautiful Room Near Central Park!,Harlem,40.80297,-73.95307,Private room,99,2,76,4,1
443,Fantastic 1-bedroom basement apt.,Ridgewood,40.70749,-73.916,Entire home/apt,68,30,138,174,0
444,"Private Clinton Hill, Brooklyn Apt",Clinton Hill,40.68321,-73.96741,Entire home/apt,135,30,11,318,0
445,Charming furnished Studio-Loft,Upper East Side,40.77549,-73.95128,Entire home/apt,95,15,1,302,0
446,Spacious 1 bed near subways/park,Crown Heights,40.66824,-73.9617,Entire home/apt,150,30,8,94,0
447,Lovely and very comfortable 2 bedroom apartment,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,125,30,229,152,0
448,"The Carlton, Brooklyn brownstone Duplex w/ garden",Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,128,336,0
