,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
932,Charming Bungalow in Vibrant Neighborhood,Boise,45.55233,-122.67535,Private room,60,1,247,61,1
933,Vintage Portland Charm in The Heart of NE,King,45.55505,-122.65727,Entire home/apt,173,30,55,0,0
934,Pearl District Condo-Prime Location! Free Parking,Pearl,45.53306,-122.68118,Entire home/apt,100,30,21,346,0
935,Riverside Retreat Epic Views & Fireplace! 30 Days+,South Portland,45.47129,-122.67115,Entire home/apt,123,30,148,166,0
936,Sun-filled charmer: Two full baths!,Sellwood-Moreland Improvement League,45.46923,-122.64218,Entire home/apt,157,3,41,126,0
937,Private Suite in the Heart of Portland !,Kerns,45.52295,-122.63751,Entire home/apt,79,2,74,135,0
938,"New basement Studio, Mississippi neighborhood",Boise,45.55171,-122.6736,Entire home/apt,80,30,48,227,0
939,1920s Bungalow in NoPo,Piedmont,45.57816,-122.67294,Private room,35,2,169,17,1
940,"Private Cozy Retreat, inner SE Portland/Reed Area",Reed,45.4889,-122.62782,Entire home/apt,72,1,252,12,0
941,Comfortable and charming studio,Hazelwood,45.53085,-122.52799,Entire home/apt,59,2,235,70,0
942,Quiet Oasis for Women Travelers - Queen Room,St. Johns,45.59161,-122.73327,Private room,48,2,40,84,1
943,Beautiful NE Portland Craftsman- 30 Day minimum,Vernon,45.55916,-122.64899,Entire home/apt,99,30,24,175,0
944,Beautiful Oasis in NE Portland!,Roseway,45.55237,-122.58542,Private room,61,1,9,135,1
945,"Cozy, eclectic SE Portland upside down penthouse",Reed,45.48764,-122.62283,Entire home/apt,84,2,170,85,0
946,Charming studio Multnomah village,Maplewood,45.47254,-122.72586,Entire home/apt,120,1,226,145,0
947,Quiet Stay In Overlook,Overlook,45.56296,-122.68875,Private room,30,1,288,122,1
948,The Klickitat - Vintage + Modern Studio,Roseway,45.54725,-122.5866,Entire home/apt,66,2,198,169,0
949,Gold Dog BBD  2 BedRooms & 2 Bathrooms,Pleasant Valley,45.46986,-122.498,Private room,175,1,82,1,1
950,Beautiful Craftsman Home! Inner SE Portland Reed,Reed,45.48895,-122.62639,Entire home/apt,99,1,223,103,0
951,Portland's Hawthorne Hideaway - 2 bdrms Own floor,Richmond,45.51046,-122.63315,Entire home/apt,99,1,75,148,0
952,Huge Mt Tabor Studio with Courtyard Entry,South Tabor,45.50464,-122.59182,Entire home/apt,64,2,364,257,0
953,The Westmoreland Lighthouse - Private studio in SE,Sellwood-Moreland Improvement League,45.47578,-122.64453,Entire home/apt,93,2,392,155,0
954,A Home Should Be Your Favorite Place In The World!,Kenton,45.58193,-122.70356,Private room,50,1,280,363,1
955,The Couch St Duplex-30 day minimum stay,Kerns,45.52474,-122.64557,Entire home/apt,130,30,7,318,0
956,Alberta Arts Gem Brimming with Color and Light,Concordia,45.55675,-122.63749,Entire home/apt,268,2,166,341,0
957,Long-Term Rental - Cozy Cottage SW Portland,Markham,45.45815,-122.70162,Entire home/apt,54,153,11,365,0
958,Center of PDX 2B+ loft w/garage!,Grant Park,45.53624,-122.63264,Entire home/apt,115,30,112,207,0
959,Foodie Fun at the Urban Owl - Division/Hawthorne,Hosford-Abernethy,45.5108,-122.64102,Entire home/apt,113,2,285,226,0
960,"Like a Studio, Private Entrance. Walk to shops",St. Johns,45.59319,-122.74941,Private room,56,3,107,167,1
961,Mod Cool Private Entrance Space in SE Portland!,Mt. Scott-Arleta,45.47869,-122.58293,Entire home/apt,105,3,213,148,0
962,KING size bed in DIY art gallery,Richmond,45.50613,-122.62142,Private room,50,1,200,360,1
963,Pine Manor: Fin de Siècle Stunner!,Buckman,45.52132,-122.65144,Entire home/apt,318,3,101,164,0
964,Cozy studio convenient to Downtown PDX,Arbor Lodge,45.56975,-122.69505,Entire home/apt,71,1,341,255,0
965,"Two Palms: Spacious, central, remodeled 5bd beauty",Concordia,45.56459,-122.62713,Entire home/apt,271,3,172,318,0
966,"Cozy 2 bdrm apt, walk to literally everything!",Hosford-Abernethy,45.50562,-122.65364,Entire home/apt,147,2,135,253,0
967,"New apartment near Alberta, Williams, Missippippi",King,45.5642,-122.66008,Entire home/apt,104,1,189,26,0
968,Modern Sanctuary in the heart of Concordia.,Concordia,45.5642,-122.63582,Entire home/apt,122,1,374,157,0
969,⁂ Private Pinball Bungalow ⁂,Concordia,45.56792,-122.63367,Entire home/apt,79,1,237,0,0
970,"Modern Spacious Alberta Arts: Walk to Cafes, Parks",Concordia,45.56358,-122.63929,Entire home/apt,175,30,137,80,0
971,Spacious apt in SE Portland home,Richmond,45.49821,-122.63163,Entire home/apt,95,2,107,42,0
972,Guesthouse room for extended stays--very close in,Buckman,45.51472,-122.65282,Private room,44,30,1,109,1
973,Lux private rooms in stylish inner SE craftsman,Richmond,45.49993,-122.63525,Private room,59,1,104,0,1
974,Spacious Loft in the Heart of Southeast PDX,Richmond,45.50012,-122.62348,Entire home/apt,56,2,219,0,0
975,"Little Blue House PDX / Private, Bright & Eco",Hosford-Abernethy,45.50691,-122.65305,Entire home/apt,128,30,191,25,0
976,Cozy Two Bedroom Downstairs Living Space,Parkrose Heights,45.5357,-122.54052,Private room,120,1,55,46,1
977,"Private apartment in bungalow, AC, 2 bikes",Eliot,45.5467,-122.66324,Entire home/apt,99,3,234,0,0
978,Cozy Private Apartment by the Park-Hawthorne Area,Richmond,45.51086,-122.63464,Entire home/apt,55,1,690,63,0
979,Cozy Private Dwelling in Cathedral Park / St Johns,Cathedral Park,45.58357,-122.75054,Entire home/apt,110,2,60,0,0
980,Fantastic room for your extended stay needs,Buckman,45.51454,-122.65286,Private room,41,30,1,109,1
981,Giesy Flat - Historic NW 23rd Alphabet District,Northwest District,45.52702,-122.69897,Entire home/apt,182,3,92,167,0
982,Waterfront dream home 10 min to PDX airport,Argay,45.56602,-122.52011,Entire home/apt,189,6,36,0,0
983,1 bedroom apartment - Portland's Best Neighborhood,Northwest District,45.5269,-122.69601,Entire home/apt,115,3,93,341,0
984,"Extended stay room, close-in, w/ private bath, A/C",Buckman,45.51466,-122.65286,Private room,46,30,0,110,1
985,Close-in room for your extended stay needs,Buckman,45.5149,-122.65278,Private room,43,30,1,108,1
986,Portland / St. Johns Close-In Cozy  Studio,Cathedral Park,45.58672,-122.75569,Entire home/apt,58,7,45,323,0
987,The Place,Humboldt,45.55475,-122.66781,Private room,50,2,93,77,1
988,The Sequoia,Richmond,45.50502,-122.62015,Private room,48,31,3,87,1
989,"Magnolia House, Birthday Room",Laurelhurst,45.53291,-122.62923,Private room,42,1,94,0,1
990,Walk Everywhere!  | Entire Apartment | Immaculate,Sunnyside,45.51445,-122.61536,Entire home/apt,134,2,279,83,0
991,Cozy Room(s) in St Johns with Private Bath,St. Johns,45.59888,-122.74257,Private room,68,1,101,321,1
992,Stylish apartment in amazing location.,Overlook,45.56152,-122.69327,Entire home/apt,75,1,171,11,0
993,Relaxing santuary in inner NE Portland,King,45.56567,-122.65575,Private room,74,30,2,365,1
994,The Vic Studio Apt 1A (30 day minimum rental),Northwest District,45.53909,-122.69658,Entire home/apt,41,30,35,31,0
995,Cozy Private Retreat near Division Street,Richmond,45.501404,-122.626472,Entire home/apt,79,2,176,69,0
996,Venture Inn Alberta,King,45.55861,-122.65723,Entire home/apt,103,1,299,255,0
997,Comfy Hawthorne house near shops.,Mt. Tabor,45.50854,-122.60806,Entire home/apt,119,30,2,64,0
998,BEST NEIGHBORHOOD IN PORTLAND!!! #17,Northwest District,45.53494,-122.70292,Entire home/apt,62,30,11,106,0
999,7 Beds/3 bath/5 Bedrooms Portland Modern Home,West Portland Park,45.4469,-122.72181,Entire home/apt,747,4,3,179,0
1000,Inn at Mona's,Glenfair,45.52499,-122.50952,Entire home/apt,85,1,53,352,0
1001,Portland Southwest Suite Stay,Hayhurst,45.48496,-122.72776,Entire home/apt,63,2,231,157,0
1002,SE House/Apartment with view,Lents,45.46214,-122.55893,Entire home/apt,110,4,70,77,0
1003,"Eclectic Urban Oasis, Relaxing Suite Near U of P",Arbor Lodge,45.5709,-122.68559,Entire home/apt,85,2,35,61,0
1004,Casita Viriditas - Alberta Arts Garden Studio,Vernon,45.56026,-122.64631,Entire home/apt,110,1,102,163,0
1005,Greenwich Place,Arbor Lodge,45.571,-122.68444,Entire home/apt,76,30,119,292,0
1006,"Creative, cozy home in NE Portland",Cully,45.55466,-122.60661,Entire home/apt,179,3,13,77,0
1007,Cozy Private Space in Hip Urban Portland,Kerns,45.5222,-122.63677,Private room,50,1,49,148,1
1008,Private Cottage in Laurelhurst Neighborhood,Laurelhurst,45.525,-122.62635,Entire home/apt,90,3,58,58,0
1009,Waterfront Pearl Modern Large Home Away From Home,Old Town/Chinatown,45.5282,-122.67235,Entire home/apt,115,31,4,355,0
1010,Family Friendly Home in Portland,Bridlemile,45.49138,-122.74303,Entire home/apt,297,1,491,264,0
1011,NE PDX Guesthouse Bedroom,Woodlawn,45.57278,-122.66127,Private room,29,30,9,275,1
1012,Welcome Home — Lents District,Lents,45.47031,-122.57007,Private room,30,2,88,59,1
1013,Mid-Century Modern Meets Historic Streetcar Style,Boise,45.55225,-122.67577,Entire home/apt,60,30,77,299,0
1014,Comfy Bedroom in Heart of NE PDX,Piedmont,45.57201,-122.66318,Private room,34,30,16,327,1
1015,Eclectic Victorian Room with Private Bathroom,South Portland,45.49682,-122.67523,Private room,51,2,324,113,1
1016,The Bridge House: A Modern NE Portland Loft,King,45.55388,-122.65781,Entire home/apt,197,2,200,83,0
1017,"Spacious 1,000 sq ft 2 bed/1 bath w/ Private Entry",Piedmont,45.56691,-122.66985,Entire home/apt,195,3,142,165,0
1018,Bright and Airy 1bd/1ba Private Apt,Concordia,45.56439,-122.63537,Entire home/apt,90,2,66,167,0
1019,Sun-filled River Front Studio,Portland Downtown,45.50962,-122.67368,Entire home/apt,60,30,15,195,0
1020,Private Room and Bathroom near Alberta,King,45.56407,-122.65749,Private room,75,1,176,209,1
1021,The Sunstone House - 2 BR in the Best Part of Town,Richmond,45.50167,-122.62242,Entire home/apt,128,2,140,351,0
1022,Hawthorne Hideaway-Close To Food and Fun!,Richmond,45.51132,-122.62373,Entire home/apt,94,2,248,87,0
1023,"King Bed, Easy Parking, Full Kitchen, W/D near Max",Piedmont,45.57641,-122.6785,Entire home/apt,125,3,87,22,0
1024,Mid-Century Woodstock Duplex,Mt. Scott-Arleta,45.48088,-122.59648,Entire home/apt,75,30,14,88,0
1025,Large Basement unit near Mississippi and Alberta,King,45.55513,-122.65916,Entire home/apt,84,1,170,29,0
1026,The Laurel/Portland.Peaceful.Fun,Laurelhurst,45.52294,-122.62382,Entire home/apt,98,1,420,354,0
1027,"The Nest: New, very clean N Portland studio 512 SF",Humboldt,45.55527,-122.66881,Entire home/apt,90,1,399,58,0
1028,Standard Private Room @ NW Portland Hostel,Northwest District,45.52562,-122.68876,Private room,87,1,122,365,1
1029,"Private Family Suite, 4 Adults Central NE Portland",Beaumont-Wilshire,45.5494,-122.6283,Entire home/apt,123,2,13,346,0
1030,Oasis in the City,Northwest District,45.52633,-122.69832,Entire home/apt,189,3,127,96,0
1031,Charming Mansion Apt by trendy NW 23rd ave,Northwest District,45.52617,-122.69797,Entire home/apt,129,30,108,89,0
1032,"★ Pop Art PDX - Private Hot Tub, King Beds, Games and more!",Mt. Tabor,45.52154,-122.58914,Entire home/apt,385,2,90,74,0
1033,Alberta Arts District Apartment,Concordia,45.55755,-122.63307,Entire home/apt,135,2,286,163,0
1034,St Johns Urban Sweet!,St. Johns,45.59565,-122.74413,Entire home/apt,68,2,203,133,0
1035,Work & Relax at the Treehouse Organic Modern Apt.,Forest Park,45.52499,-122.74177,Entire home/apt,99,30,31,175,0
1036,Division St. Casita del Jardin (Garden Cottage),Richmond,45.50336,-122.62933,Entire home/apt,140,2,115,107,0
1037,Spacious Mid-Century Modern Apartment,Overlook,45.56137,-122.69497,Entire home/apt,148,30,76,282,0
1038,Vintage style and quiet comfort,Eastmoreland,45.46878,-122.63447,Entire home/apt,150,2,82,215,0
1039,Boho Digs in Heart of Portland's Hippest Hood!,Sunnyside,45.51359,-122.63292,Entire home/apt,73,30,123,290,0
1040,The Little House in the Heart of Concordia,Concordia,45.56119,-122.63916,Entire home/apt,80,2,214,132,0
1041,Stephens Street Gallery & Guesthouse,Richmond,45.51045,-122.62276,Entire home/apt,115,2,132,1,0
1042,"Magnolia House, morning sunshine",Laurelhurst,45.53289,-122.62923,Private room,34,1,15,10,1
1043,Charming Nob Hill Studio,Northwest District,45.53359,-122.70338,Entire home/apt,63,1,484,234,0
1044,A Walkers Paradise. 2 BR APT. Close to Downtown.,Northwest District,45.52552,-122.6978,Entire home/apt,114,1,397,162,0
1045,Roomy and Remodeled Downtown Retreat,South Portland,45.50457,-122.67812,Entire home/apt,349,3,102,61,0
1046,✺The Famous Atomic Ranch on Mt Tabor: King Beds!✺,Mt. Tabor,45.52172,-122.58813,Entire home/apt,467,2,146,71,0
1047,★ Light & Bright N. Portland Studio!,Portsmouth,45.58405,-122.72396,Entire home/apt,75,1,137,130,0
1048,The Backyard Bungalow! Big Living; Small House,Richmond,45.50162,-122.61124,Entire home/apt,110,2,230,297,0
1049,Private Room (2 beds) in NW Portland Hostel,Northwest District,45.52734,-122.69084,Private room,107,1,72,365,1
1050,Beautiful private Apartment,Powellhurst-Gilbert,45.50122,-122.53778,Entire home/apt,300,30,14,365,0
1051,"Elegant, dog-friendly downtown condo with wrap-around views!",Portland Downtown,45.51856,-122.68078,Entire home/apt,239,1,56,365,0
1052,Chic studio-style condo downtown w/ city views - dogs OK!,Portland Downtown,45.51838,-122.68046,Entire home/apt,160,1,59,365,0
1053,Bring your dog to downtown Portland and amazing highrise views!,Portland Downtown,45.51827,-122.68023,Entire home/apt,187,1,76,365,0
1054,Vintage Modern Historic Hawthorne,Hosford-Abernethy,45.51199,-122.655,Entire home/apt,99,30,162,43,0
1055,Spacious and Clean NE Portland,Rose City Park,45.54584,-122.59647,Entire home/apt,82,3,162,340,0
1056,Cozy home away from home in NE Portland,Cully,45.56429,-122.61822,Entire home/apt,133,2,201,252,0
1057,Nest NW Portland One Bedroom,Northwest District,45.5362,-122.69948,Entire home/apt,120,30,117,0,0
1058,Cozy Cottage in Mt. Scott,Mt. Scott-Arleta,45.476,-122.58604,Entire home/apt,71,1,239,67,0
1059,Woodlawn 2bed/1ba Only Steps to Pubs & Cafes,Woodlawn,45.57187,-122.64559,Entire home/apt,81,1,472,160,0
1060,The Book House: Quiet Queen,Portsmouth,45.58656,-122.73021,Private room,50,1,48,319,1
1061,Medistation West,Humboldt,45.55518,-122.67335,Private room,55,3,49,83,1
1062,Medistation East,Humboldt,45.55543,-122.6729,Private room,55,3,52,168,1
1063,Everything You Need Rain or Shine,Portsmouth,45.58539,-122.73102,Entire home/apt,121,2,119,77,0
1064,*Classic Portland Charm* Peninsula Park Retreat,Piedmont,45.57089,-122.67475,Entire home/apt,135,30,10,1,0
1065,Modern Oasis- hip/cute/walkable/close to downtown,Kerns,45.52283,-122.63644,Entire home/apt,95,2,218,355,0
1066,Two Clean Quiet Secure Guest Rooms in SW  Home,West Portland Park,45.4437,-122.72683,Private room,55,3,64,0,1
1067,North Tabor Basement Suite,North Tabor,45.52362,-122.60466,Private room,32,30,11,106,1
1068,The Buffalo House-Newly Built Portland Digs,Arbor Lodge,45.57558,-122.68764,Entire home/apt,143,2,405,96,0
1069,Home Sweet Home in St. Johns,Cathedral Park,45.58522,-122.74491,Entire home/apt,175,2,73,62,0
1070,Mid-Century SW Hills Garden Setting,Collins View,45.45842,-122.68741,Entire home/apt,85,30,8,237,0
1071,❤️ CLEAN ★ NEAR DOWNTOWN ★ PATIO ★ WALKABLE,North Tabor,45.52634,-122.61484,Entire home/apt,120,2,158,289,0
1072,Prime Location! Stylish Home in Vibrant N Williams,King,45.55288,-122.66396,Entire home/apt,199,2,93,301,0
1073,Charming apartment in the middle of Portland!,Creston-Kenilworth,45.49572,-122.63833,Entire home/apt,108,7,67,355,0
1074,Magic Attic,Richmond,45.50889,-122.62089,Private room,39,1,120,0,1
1075,The Magic Second Floor,Richmond,45.51046,-122.6245,Private room,32,1,92,0,1
1076,Come play with my cool cats! Tons of amenities!,Madison South,45.545456,-122.572716,Private room,86,3,153,30,1
1077,Modern 7 bedroom/ 9 Real Beds/ in Portland,West Portland Park,45.44692,-122.72011,Entire home/apt,643,30,2,123,0
1078,NE Irvngtn Bungalow,Irvington,45.54096,-122.65666,Entire home/apt,190,3,10,293,0
1079,Quintessential Portland Apartment on Hawthorne,Sunnyside,45.51287,-122.61999,Entire home/apt,158,1,323,107,0
1080,Luxury Studio Near Portland's Favorite Restaurants,Sunnyside,45.51226,-122.63361,Entire home/apt,91,30,123,202,0
1081,Peaceful Guesthouse in Rose City Pk,Rose City Park,45.53911,-122.60464,Entire home/apt,88,30,2,322,0
1082,Ladd's Subtraction,Hosford-Abernethy,45.50398,-122.64411,Entire home/apt,75,2,80,61,0
1083,Cozy home in the Alberta Arts District,Vernon,45.56249,-122.65509,Entire home/apt,145,30,7,344,0
1084,The Fox Chase Inn,Concordia,45.56368,-122.63536,Private room,65,30,3,52,1
1085,The Pink Door - Private 2 BD w/ Laundry in NE Home,North Tabor,45.52881,-122.60043,Entire home/apt,99,30,150,300,0
1086,New Gorgeous Modern Apt in Historic Victorian,Woodlawn,45.57255,-122.65732,Entire home/apt,129,2,146,260,0
1087,Updated 3 BR Condo in Historic Alphabet District,Northwest District,45.52829,-122.69567,Entire home/apt,300,30,28,89,0
1088,Queen Room with Private Bathroom,Northwest District,45.52656,-122.68873,Private room,117,1,28,359,1
1089,FoPo studio apartment,Foster-Powell,45.48718,-122.58641,Entire home/apt,86,2,142,355,0
1090,BEST NEIGHBORHOOD IN PORTLAND,Northwest District,45.53517,-122.70206,Entire home/apt,69,30,19,227,0
1091,Come to Church for your comfort!,Hosford-Abernethy,45.50921,-122.65243,Private room,95,1,120,69,1
1092,Alberta Arts Haven,King,45.55769,-122.65268,Entire home/apt,49,1,355,71,0
1093,The Magic House,Richmond,45.50806,-122.62559,Entire home/apt,307,1,119,251,0
1094,Cozy and Stocked Alberta Studio,King,45.55811,-122.66316,Entire home/apt,65,4,168,78,0
1095,Bright and modern studio.,Beaumont-Wilshire,45.55501,-122.62648,Entire home/apt,65,2,241,347,0
1096,Williams Studio Retreat: NO CLEANING FEE,Boise,45.55091,-122.66576,Entire home/apt,94,2,138,327,0
1097,Bar 3728,Richmond,45.50646,-122.62555,Entire home/apt,70,5,77,43,0
1098,The Book House. Quiet Stay: Twin Bed with Balcony,Portsmouth,45.58444,-122.72919,Private room,48,1,41,324,1
1099,Disinfected studio ENTIRE FLOOR private bathroom,Buckman,45.51413,-122.64311,Entire home/apt,77,2,252,179,0
1100,"NoPo Getaway, with amazing nature access",St. Johns,45.60013,-122.74145,Entire home/apt,46,2,23,83,0
1101,Basement Apartment in North Portland,Arbor Lodge,45.57663,-122.69579,Entire home/apt,60,1,175,170,0
1102,"Cozy Alley Cottage, Concordia/Alberta Arts, NE PDX",Concordia,45.56753,-122.64162,Entire home/apt,99,2,216,49,0
1103,Concordia Fir Cabin,Concordia,45.56907,-122.63181,Entire home/apt,69,2,376,167,0
1104,Redwood House PDX,Richmond,45.50564,-122.63194,Entire home/apt,175,2,172,334,0
1105,The Nehalem House w/hi-spd fiber-optic wifi+Roku!,Woodstock,45.46478,-122.61769,Entire home/apt,219,30,1,363,0
1106,Hawthorne Apartment w/ Jacuzzi Tub & Kitchen,Richmond,45.50994,-122.6352,Entire home/apt,98,2,128,76,0
1107,2 Master Suites*Vibrant Division/Hawthorne Area!,Richmond,45.50782,-122.61661,Entire home/apt,237,4,69,251,0
1108,"Bright, modern suite, close-in NE",Humboldt,45.55857,-122.66723,Entire home/apt,65,2,381,58,0
1109,A tree house on a quiet street,Southwest Hills,45.50131,-122.69638,Entire home/apt,125,1,99,17,0
1110,Cozy Quarters in East Portland,Mill Park,45.51527,-122.53367,Private room,25,30,69,38,1
1111,Sellwood Garden Studio with Private Patio,Sellwood-Moreland Improvement League,45.46162,-122.65416,Entire home/apt,80,3,194,158,0
1112,"Clean, Private, Modern, Social-Distance-Friendly!",Concordia,45.55917,-122.63283,Entire home/apt,128,1,209,272,0
1113,**Hot Tub** Bungalow in Walkable neighborhood,Overlook,45.56432,-122.68946,Entire home/apt,229,4,52,87,0
1114,"Storybook Victorian, UNBEATABLE LOCATION!!!",Northwest District,45.5291,-122.69823,Entire home/apt,432,2,118,51,0
1115,ON Alberta Street: Private Loft w/ Rooftop!,King,45.55853,-122.65406,Entire home/apt,132,2,245,85,0
1116,Apt in the Woods next to OHSU,Homestead,45.49297,-122.6848,Entire home/apt,80,2,120,158,0
1117,Sunlit Sanctuary in Historic Kenton,Kenton,45.57913,-122.69234,Entire home/apt,150,7,256,77,0
1118,"Spacious, northeast suite near pubs,  duds & grub",Grant Park,45.54172,-122.629,Entire home/apt,93,2,154,99,0
1119,"Cozy, Convenient Sellwood Retreat",Sellwood-Moreland Improvement League,45.47005,-122.65784,Entire home/apt,101,2,224,250,0
1120,Cozy Spa Sanctuary w/ Soaking Tub,Richmond,45.50681,-122.63085,Entire home/apt,99,2,231,65,0
1121,Urban Oasis in Irvington/Walk to Convention Center,Eliot,45.5398,-122.6589,Private room,105,30,123,77,1
1122,The Nest/Portland.Peaceful.Fun,Sunnyside,45.51646,-122.63268,Entire home/apt,126,1,271,343,0
1123,Book Your Winter Getaway: Best Location in SE PDX,Mt. Tabor,45.51142,-122.60809,Entire home/apt,76,2,322,171,0
1124,NEW! Modern 3 bed designer Nest Historic Central,Buckman,45.52006,-122.65075,Entire home/apt,112,2,62,76,0
1125,Valentina's Little Sister,Hillside,45.52675,-122.70887,Entire home/apt,156,3,149,61,0
1126,Historic Jacobberger House  Downtown Portland,Southwest Hills,45.50832,-122.68596,Entire home/apt,614,3,11,258,0
1127,Luscious Eastmoreland Guesthouse near Reed College,Eastmoreland,45.4707,-122.6241,Entire home/apt,115,3,150,288,0
1128,Victorian Parlor Room. Permit# 18-247842-HO,Buckman,45.52097,-122.65415,Private room,47,2,193,83,1
1129,Fabulous Guest Suite in  Historic Sellwood Home,Sellwood-Moreland Improvement League,45.46927,-122.65829,Entire home/apt,94,2,81,4,0
1130,"Bright, Spacious Inner Southeast Basement Studio",Richmond,45.50639,-122.62028,Entire home/apt,99,2,212,142,0
1131,"Charming FoPo Retreat, Self Check-in!",Foster-Powell,45.49304,-122.59412,Private room,80,2,124,161,1
1132,Beautifully Renovated 1910 Craftsman,Richmond,45.50648,-122.62491,Entire home/apt,165,20,15,136,0
1133,Best Location in Portland! THE View,South Portland,45.50509,-122.67605,Private room,160,30,0,83,1
1134,Spacious Mid Century Large house Airy and Spacious,Hillsdale,45.4691,-122.696,Entire home/apt,436,30,7,365,0
1135,"St. Johns neighborhood, privacy and comfort",St. Johns,45.59427,-122.75673,Private room,75,1,104,170,1
1136,Super Close-In SE Hawthorne Duplex,Buckman,45.51296,-122.64707,Entire home/apt,94,1,222,139,0
1137,/// Brand new studio / on MAX line to airport,Rose City Park,45.53505,-122.59897,Entire home/apt,64,2,198,83,0
1138,"Artistic, private, comfortable Portland home.",University Park,45.5794,-122.71786,Private room,70,2,74,272,1
1139,Glamorous Suite w/Round Bed in SE,Hosford-Abernethy,45.50462,-122.65304,Entire home/apt,101,2,153,353,0
1140,ZEN HAUS. An inner SE Hawthorne/Division Studio.,Richmond,45.50801,-122.62804,Entire home/apt,99,1,388,211,0
1141,"Beautiful, Contemporary Farmhouse",Beaumont-Wilshire,45.5553,-122.62334,Entire home/apt,100,2,231,52,0
1142,Mid-Mod Prescott Pad,Cully,45.55624,-122.58977,Entire home/apt,94,2,101,341,0
1143,Cool Green-built Modern Guest House near Alberta,King,45.55307,-122.65647,Entire home/apt,125,4,135,79,0
1144,Relaxing retreat in sweet bungalow,Roseway,45.55158,-122.58766,Entire home/apt,153,2,19,0,0
1145,"Sanitary, Sequestered, Self-sufficient+Superhosted",Concordia,45.56721,-122.63102,Private room,58,1,215,177,1
1146,Beautiful Arbor Lodge,Arbor Lodge,45.57568,-122.68879,Entire home/apt,100,30,2,0,0
1147,★ Walk to Belmont - 2-bed/1-bath - Walk Score: 95!,Buckman,45.51669,-122.64118,Entire home/apt,378,2,239,71,0
1148,★ Walk to Belmont - 3-bed/1-bath - Walk Score: 95!,Buckman,45.51641,-122.6421,Entire home/apt,214,2,224,76,0
1149,Rose Garden Guest Suite w/ Private Entrance,Hazelwood,45.53223,-122.52872,Entire home/apt,55,2,254,159,0
1150,Modern Luxury Apartment - Prize City Location,King,45.55055,-122.656,Entire home/apt,149,2,271,345,0
1151,Clinton/Division bright & airy room,Hosford-Abernethy,45.50031,-122.63792,Private room,62,1,132,0,1
1152,Lille Hus: Sweet backyard house in great location,Hosford-Abernethy,45.50479,-122.65007,Entire home/apt,95,7,38,38,0
1153,Potter's cottage on urban farmette with a hot tub,Cully,45.55466,-122.60837,Entire home/apt,138,2,157,25,0
1154,Southwest Portland,Multnomah,45.4676,-122.71165,Entire home/apt,175,2,0,365,0
1155,"Modern Studio Apt in Laurelhurst, Near Downtown",Laurelhurst,45.53032,-122.62936,Entire home/apt,78,2,159,64,0
1156,Escape to the Alberta Nest,Vernon,45.55934,-122.64532,Entire home/apt,98,2,244,314,0
1157,Clinton/Division Bunk Room,Hosford-Abernethy,45.50055,-122.63771,Private room,62,1,118,0,1
1158,The Tower at Overlook. Standalone No shared spaces,Overlook,45.56826,-122.69997,Entire home/apt,110,2,91,223,0
1159,Charming Home in Inner Southeast Portland,Sunnyside,45.51479,-122.61677,Entire home/apt,150,1,282,280,0
1160,Modern Guest House in Heart of Historic Kenton,Kenton,45.58373,-122.69427,Entire home/apt,63,2,98,66,0
1161,"Comfortable Home, Great Location",Richmond,45.51002,-122.62513,Entire home/apt,80,1,5,2,0
1162,Washington Park Suite - Near Rose Gardens,Arlington Heights,45.52139,-122.7062,Entire home/apt,130,2,132,161,0
1163,Blissfully Quiet River Views-Close To Everything.,South Portland,45.47212,-122.67113,Entire home/apt,144,2,178,92,0
1164,Overlook Bungalow,Overlook,45.56387,-122.68256,Entire home/apt,110,7,61,15,0
1165,Milan House a quiet relaxation after an active day,Powellhurst-Gilbert,45.50121,-122.54144,Private room,77,2,230,253,1
1166,New Modern Private Apartment Close to NW 23rd St,Hillside,45.52994,-122.7082,Entire home/apt,145,2,155,162,0
1167,Casa de Campo in the Heart of Belmont-Hawthorne,Sunnyside,45.51428,-122.63073,Entire home/apt,104,2,205,167,0
1168,Retreat NW Portland One Bedroom,Northwest District,45.53433,-122.69916,Entire home/apt,140,30,118,364,0
1169,The Vic 2A-Private Hotel style suite,Northwest District,45.5388,-122.697,Private room,36,4,497,4,1
1170,Mt Tabor 1 Bedroom,Mt. Tabor,45.50823,-122.60123,Entire home/apt,59,30,8,128,0
1171,Portland Sanctuary,Piedmont,45.56671,-122.66214,Entire home/apt,145,1,138,134,0
1172,Industrial vibe studio in perfect location,Overlook,45.55571,-122.68427,Entire home/apt,93,30,167,151,0
1173,Portland Experience Awaits You!,Multnomah,45.45499,-122.71732,Private room,34,31,12,274,1
1174,"Bright, New Apartment in Hip & Accessible Kenton",Kenton,45.5852,-122.70211,Entire home/apt,78,1,343,45,0
1175,"Brand New, Modern Apartment in Trendy NE PDX",King,45.55294,-122.65948,Entire home/apt,100,1,128,0,0
1176,"Luxury Private Room, Modern Home, All Five-Stars",Sabin,45.54978,-122.65554,Private room,46,2,78,23,1
1177,Nature Lovers Paradise in Portland Heights,Southwest Hills,45.50657,-122.7022,Entire home/apt,129,2,35,77,0
1178,Alberta Arts Room Overlooking Neighborhood,King,45.55977,-122.65653,Private room,60,31,23,296,1
