,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
1005,Waterfront 2 Bdr Apt - Large Rooftop Deck - Views,North Beach,37.80698,-122.41344,Private room,474,1,21,17,1
1006,.Sunny San Francisco Flat!,Western Addition,37.7731,-122.42439,Entire home/apt,95,30,20,350,0
1007,Stylish Family Home near the Presidio,Inner Richmond,37.78571,-122.46154,Entire home/apt,564,3,41,61,0
1008,Beautiful 3BR Victorian Apt in amazing location,Castro/Upper Market,37.76706,-122.43367,Entire home/apt,350,30,6,32,0
1009,Noe Valley 2 bedroom retreat,Noe Valley,37.74648,-122.43035,Entire home/apt,350,1,99,29,0
1010,Blake & Sara's Ocean Beach Pad,Outer Sunset,37.75916,-122.50689,Entire home/apt,98,30,121,260,0
1011,Quaint Garden Apt @Golden Gate Park,Inner Richmond,37.77541,-122.46317,Entire home/apt,350,30,8,333,0
1012,Cozy Studio by Golden Gate Park,Inner Sunset,37.76284,-122.45487,Entire home/apt,95,30,76,3,0
1013,"Sunny, Full Apartment, 👍🏼 Designed, Best Location",Mission,37.76972,-122.41966,Entire home/apt,150,30,186,83,0
1014,Urban Oasis in the Heart of SF,Downtown/Civic Center,37.78931,-122.41158,Entire home/apt,113,30,23,293,0
1015,Remodeled room FAST WIFI parking supermarket,Outer Mission,37.73119,-122.45014,Private room,50,20,63,179,1
1016,"Beautiful, Family-Friendly Flat in Sunny Mission",Mission,37.7503,-122.40985,Entire home/apt,350,5,8,0,0
1017,"Family style SF Stay (4-6 people) 
Free parking",Ocean View,37.7226,-122.45332,Private room,130,30,12,121,1
1018,Beloved San Francisco,Western Addition,37.77817,-122.44604,Entire home/apt,500,30,16,362,0
1019,Love San Francisco,Western Addition,37.77822,-122.44544,Private room,150,30,41,364,1
1020,Beautiful Victorian Home in Noe Valley,Noe Valley,37.75165,-122.44043,Entire home/apt,429,4,121,303,0
1021,Private Floor 3-Level New Townhome!,Nob Hill,37.79364,-122.42084,Private room,200,140,2,365,1
1022,★ Chic Condo in Heart of SF + Roof Deck & Views ★,North Beach,37.80128,-122.40524,Entire home/apt,300,1,89,117,0
1023,"Home Run! Central, Walkable Noe Valley! 30+ Days",Noe Valley,37.75213,-122.43693,Entire home/apt,125,30,90,114,0
1024,"Oasis Sunny Vibrant Mission, Mstr",Mission,37.7569,-122.41803,Private room,49,30,109,180,1
1025,"Modern 1BR near FiDi & Union Sq., Furnished–m2m",Nob Hill,37.79102,-122.40921,Entire home/apt,116,30,5,0,0
1026,Private Quiet Room,Haight Ashbury,37.7672,-122.44725,Private room,80,7,87,173,1
1027,San Francisco Mid-Century House - Two Car Parking,Inner Sunset,37.75646,-122.45623,Entire home/apt,525,1,11,4,0
1028,"Oasis Sunny Vibrant Mission, loft",Mission,37.75691,-122.4199,Private room,49,30,118,180,1
1029,Mediterranean style private studio,West of Twin Peaks,37.73152,-122.46188,Entire home/apt,139,2,372,331,0
1030,"Room in Elegant, Private, Serene House with Beautiful Furnishings",Twin Peaks,37.75914,-122.44684,Private room,108,2,291,178,1
1031,"2 Bedroom 2 Bath ,Private Floor, Primary Ensuite",Marina,37.79908,-122.43774,Private room,308,1,10,69,1
1032,Modern  ▲PENTHOUSE with Roofdeck + ☼Light☼ + VIEWS,Nob Hill,37.79501,-122.41232,Entire home/apt,299,30,30,365,0
1033,SF Hotel Studio: Union Square (1),Downtown/Civic Center,37.78712,-122.41103,Entire home/apt,292,2,49,360,0
1034,Beautiful Edwardian with garden and roofdeck,Outer Richmond,37.78506,-122.48113,Entire home/apt,180,30,0,92,0
1035,Potrero Hill Private BR in a 3BR,Potrero Hill,37.76,-122.40254,Private room,500,500,7,365,1
1036,Potrero Hill Private BR in a 3BR,Potrero Hill,37.76011,-122.40172,Private room,500,500,9,365,1
1037,Potrero Hill 2 Private Bedrooms,Potrero Hill,37.7598,-122.4013,Private room,500,500,10,365,1
1038,Sunny Mission 2BR Home w Garden,Mission,37.7547,-122.40994,Entire home/apt,299,4,9,0,0
1039,Exquisite Family Enclave,Bernal Heights,37.73672,-122.42238,Entire home/apt,343,30,3,328,0
1040,(A) Comfy Room with private bathroom ground level,Outer Sunset,37.74844,-122.49186,Private room,68,1,381,141,1
1041,"Classic Victorian, 3RM sleeps 6, Entire House",Mission,37.76045,-122.41946,Entire home/apt,300,30,202,180,0
1042,Hilltop 2BR Apartment with Stunning View,Bernal Heights,37.74299,-122.40814,Entire home/apt,145,30,41,319,0
1043,Dolores Park Edwardian charmer,Castro/Upper Market,37.76166,-122.4267,Entire home/apt,265,3,83,0,0
1044,Spacious SOMA Loft w/ Parking,South of Market,37.77432,-122.40726,Entire home/apt,250,30,4,0,0
1045,Mission/Noe Valley - Katz House Rm 3of3,Noe Valley,37.75007,-122.42532,Private room,300,4,7,363,1
1046,Hand Crafted Cottage,Noe Valley,37.74788,-122.43625,Entire home/apt,265,4,134,321,0
1047,BEST LOCATION SEPTEMBER Sublet FILLMORE ST,Pacific Heights,37.79002,-122.43503,Entire home/apt,146,30,1,0,0
1048,One bedroom in a 2/1 Mission Apt,Mission,37.76314,-122.42136,Private room,50,60,2,0,1
1049,(B) Comfy Room with private bathroom-ground level,Outer Sunset,37.74834,-122.4921,Private room,67,1,376,158,1
1050,Loft apartment in SoMa 2/2 + parking + utilities,South of Market,37.77343,-122.39841,Entire home/apt,250,30,12,50,0
1051,CLOUD 9: Modern-Super Clean -Trendy Mission Area,Mission,37.75254,-122.40497,Private room,107,3,276,100,1
1052,2BR/1B Modern Design Flat @ Mission,Bernal Heights,37.74727,-122.41823,Entire home/apt,350,30,32,365,0
1053,Private Modern Design Mission Rm #2,Mission,37.7491,-122.41986,Private room,160,30,125,365,1
1054,Sunny Noe Valley house with backyard,Noe Valley,37.74929,-122.42732,Entire home/apt,750,2,28,165,0
1055,Encounter Bespoke Elegance in Upper Market Victorian,Castro/Upper Market,37.76624,-122.43058,Entire home/apt,220,30,28,196,0
1056,Classic Studio in Lower Pac Height,Western Addition,37.78328,-122.44666,Entire home/apt,90,3,264,50,0
1057,Modern luxury apt in central SF!,Western Addition,37.78108,-122.44051,Entire home/apt,125,30,10,315,0
1058,SF Hotel Studio: Union Square (5),Downtown/Civic Center,37.78698,-122.41125,Entire home/apt,299,2,11,360,0
1059,Large Private Studio in heart of Nopa,Haight Ashbury,37.77597,-122.44249,Entire home/apt,119,2,132,42,0
1060,"Spacious, Bright, Family Victorian w/ Hot Tub",Mission,37.75553,-122.41424,Entire home/apt,469,2,47,300,0
1061,"Craftsman home, great neighborhood!",Bernal Heights,37.74109,-122.41436,Private room,110,3,138,0,1
1062,"Room in sunny 3br/1b townhouse w/ laundry, parking",Potrero Hill,37.75038,-122.40001,Private room,52,30,4,0,1
1063,Bright Two-Bedroom @ Parc Telegraph,North Beach,37.80468,-122.40445,Entire home/apt,375,30,2,0,0
1064,Tranquil Cottage in Mission Gulch for Month-Long Stays,Mission,37.75896,-122.40721,Entire home/apt,145,30,36,161,0
1065,"Spacious 4BR Flat,  in San Francisco",Parkside,37.743069,-122.495781,Entire home/apt,193,3,94,90,0
1066,Comfortable Artistic Condo,Mission,37.76666,-122.42423,Entire home/apt,150,10,11,0,0
1067,"Sweet Stay 1 bedroom near BART, SFO",Ocean View,37.71942,-122.45134,Entire home/apt,115,30,36,315,0
1068,Penthouse apartment w skylights,Western Addition,37.77989,-122.43979,Entire home/apt,86,30,75,341,0
1069,"Quiet, Contemporary Castro 1BR",Castro/Upper Market,37.7653,-122.43638,Entire home/apt,135,30,57,211,0
1070,Sunny Art-filled Noe Valley Views!,Noe Valley,37.75521,-122.43032,Entire home/apt,350,4,57,158,0
1071,"Beautiful Potrero Hill Apt, Parking",Potrero Hill,37.75861,-122.40381,Entire home/apt,215,1,207,325,0
1072,Your Grand Victorian Dream House in Noe Valley,Noe Valley,37.75272,-122.43066,Entire home/apt,295,30,14,94,0
1073,Castro Street Apartment w/ View & Prvt Entrance!,Castro/Upper Market,37.75614,-122.43435,Entire home/apt,99,31,59,123,0
1074,Entire Townhouse with view of the Bay,Bayview,37.72911,-122.37,Entire home/apt,134,31,0,364,0
1075,Large Nob Hill Gem with Balcony *28 day MINIMUM*,Nob Hill,37.79174,-122.42082,Entire home/apt,245,8,46,45,0
1076,SF Hotel Studio: Union Square (4),Downtown/Civic Center,37.78687,-122.40961,Entire home/apt,292,2,15,360,0
1077,Huge & Sunny 3 Bedroom Loft w/ parking 30 day min,South of Market,37.77622,-122.40601,Entire home/apt,1000,30,18,365,0
1078,Gorgeous Top Floor Flat with Deck,Noe Valley,37.75077,-122.43587,Entire home/apt,170,30,4,89,0
1079,Lux View Apartment/Spa Bath/Big Garden/6 month min,Noe Valley,37.74748,-122.43773,Entire home/apt,185,183,15,0,0
1080,Elegant Union Square hotel room,Downtown/Civic Center,37.78729,-122.40928,Hotel room,195,2,34,2,3
1081,Lovely bright home in best location,Noe Valley,37.75024,-122.42752,Entire home/apt,375,3,32,110,0
1082,Top Floor Artist Retreat w/ Fireplace + Parking,Mission,37.75407,-122.41441,Entire home/apt,225,3,3,0,0
1083,"Spacious apartment with pkg, steps away from Muni",Castro/Upper Market,37.76171,-122.43746,Entire home/apt,150,30,6,0,0
1084,Collingwood Hill,Noe Valley,37.75404,-122.43649,Entire home/apt,350,3,81,0,0
1085,Condo in Pacific Heights/Cow Hollow,Pacific Heights,37.79441,-122.4295,Entire home/apt,225,30,2,364,0
1086,Convenient and Comfy Mission Pad,Mission,37.76691,-122.4216,Private room,150,2,96,0,1
1087,Sunny Room in Beautiful Victorian,Mission,37.75699,-122.41497,Private room,85,1,102,0,1
1088,Lovely 3BR Mission Home with Garden,Mission,37.75323,-122.4075,Entire home/apt,400,3,60,70,0
1089,Victorian in the heart of Mission,Mission,37.75616,-122.4126,Entire home/apt,325,3,57,0,0
1090,Spacious 3BR Home by Beach and GG Park,Outer Sunset,37.75532,-122.50364,Entire home/apt,219,30,15,364,0
1091,Beautiful SF 2BR w/ Ocean Views,Outer Sunset,37.75518,-122.50224,Entire home/apt,157,30,84,307,0
1092,Best Secret in Town,Outer Richmond,37.78094,-122.50516,Private room,85,3,140,311,1
1093,15 min Walk Downtown SF Private MASTER Room,Chinatown,37.79474,-122.40786,Private room,35,30,7,364,1
1094,"Modern, private, separate apartment & garden.",Noe Valley,37.74955,-122.43591,Entire home/apt,195,5,125,342,0
1095,Serene Space by Golden Gate Park,Presidio Heights,37.78177,-122.45432,Private room,140,2,139,180,1
1096,Superhost WIFI Laminate floor relaxing blue room,Outer Mission,37.7325,-122.44894,Private room,50,14,18,77,1
1097,Rossa House,Bernal Heights,37.73632,-122.42352,Entire home/apt,170,30,1,338,0
1098,"Cozy, Garden Secure Private Entrance Room & Bath.",Ocean View,37.72105,-122.45724,Private room,112,3,162,159,1
1099,A Victorian Beauty on Nob Hill in San Francisco Ca,Russian Hill,37.7967,-122.41883,Private room,139,30,270,62,1
1100,"Cow Hollow Sunny, View Home",Marina,37.79696,-122.44491,Entire home/apt,1500,30,2,0,0
1101,"2 br sunny apartment, heart of SF",Mission,37.76962,-122.42267,Entire home/apt,195,4,45,1,0
1102,Private Room in Beautiful Edwardian near GG Park,Inner Richmond,37.77766,-122.45885,Private room,125,3,27,0,1
1103,"Quiet, roomy 2 level, office w views, decks, yard",Inner Sunset,37.75569,-122.46674,Entire home/apt,199,30,150,93,0
1104,Great Mission appartment with friendly cat,Mission,37.75563,-122.42232,Entire home/apt,159,1,54,0,0
1105,Separate Entrance/Private Bathroom in Noe Valley!,Noe Valley,37.74922,-122.42895,Private room,120,2,379,71,1
1106,☆BEACHSIDE/PARKSIDE LUXURY SUITE☆,Outer Sunset,37.76334,-122.50747,Private room,190,30,38,358,1
1107,2000sqft 4BR Mission Victorian Flat,Bernal Heights,37.7447,-122.41934,Entire home/apt,250,5,67,0,0
1108,"BnB of Bianca: Private Studio, View, & Parking",Parkside,37.74268,-122.47229,Entire home/apt,179,3,101,148,0
1109,San Francisco Beach House - Surf SF,Parkside,37.7386,-122.50684,Entire home/apt,111,30,27,179,0
1110,Dorm Beds @ Social SF Hostel #11,Chinatown,37.79715,-122.40639,Shared room,38,1,174,331,2
1111,Dorm Beds @ Social SF Hostel #10,North Beach,37.79821,-122.40521,Shared room,38,1,277,321,2
1112,1Br with Queen in Alamo Sq,Haight Ashbury,37.77429,-122.43781,Entire home/apt,132,90,6,0,0
1113,Queen Bed For Solo (1) NonSmokers Pvt Bath & Entry,Lakeshore,37.73256,-122.49149,Private room,78,2,279,74,1
1114,Twin Bed For Solo (1) NonSmokers  Pvt Bath & Entry,Lakeshore,37.73296,-122.49358,Private room,69,2,231,80,1
1115,Cute part of the city near Bart,Outer Mission,37.73136,-122.44022,Private room,50,30,2,0,1
1116,Studio Suite at The Donatello Hotel,Downtown/Civic Center,37.78778,-122.41029,Entire home/apt,449,2,3,0,0
1117,Great Hayes Valley 1 BR (#5),Western Addition,37.77743,-122.42502,Entire home/apt,125,30,20,351,0
1118,"Near Moscone Center, Privacy with Style - the SoMa Loft",South of Market,37.77874,-122.40215,Entire home/apt,325,3,269,57,0
1119,Best location! Spacious 4BR with Parking Yard,Castro/Upper Market,37.76466,-122.43177,Entire home/apt,800,3,26,12,0
1120,Spacious Studio near Twin Peaks!,West of Twin Peaks,37.74487,-122.45352,Private room,120,30,87,178,1
1121,Warehouse-Style Condominium on Mint Plaza,South of Market,37.78291,-122.40786,Entire home/apt,137,30,38,330,0
1122,Sunny two floor 1911 Edwardian • walk to GG Park,Outer Richmond,37.784096,-122.482124,Entire home/apt,1179,4,341,1,0
1123,Bay Window Queen w/ Fireplace | 94 walking score,Noe Valley,37.75265,-122.43733,Private room,195,2,7,57,1
1124,Pacific Heights View Penthouse with Terrace,Pacific Heights,37.79255,-122.4252,Entire home/apt,850,4,22,74,0
1125,One room cottage tucked away in SF,Bernal Heights,37.73226,-122.43171,Entire home/apt,100,2,209,141,0
1126,Bernal Heights Nest -Top Location!-,Bernal Heights,37.74119,-122.41347,Entire home/apt,155,1,116,4,0
1127,"Spacious Apt, Quiet Neighborhood, Sunset View",Haight Ashbury,37.76511,-122.44801,Entire home/apt,99,14,14,0,0
1128,Loft tucked away in the heart of SF,Western Addition,37.77186,-122.42405,Entire home/apt,264,30,45,232,0
1129,Hudson on the Hill 2,Bayview,37.73857,-122.3877,Entire home/apt,106,30,4,365,0
1130,Contemporary Light Filled Apartment in Potrero Hill,Potrero Hill,37.75179,-122.40111,Entire home/apt,202,7,410,57,0
1131,2br-1ba private guest-suite in Noe Valley,Noe Valley,37.74891,-122.43194,Entire home/apt,213,2,231,46,0
1132,The Bloomsbury Room,Excelsior,37.72729,-122.42926,Private room,90,2,95,306,1
1133,Mission/Noe Valley - Katz House Rm 1of3,Mission,37.75065,-122.42449,Private room,225,4,56,363,1
1134,Dorm Beds @ Social SF Hostel,North Beach,37.79936,-122.40603,Shared room,38,1,164,333,2
1135,Mission/Noe Valley - Katz House Rm 2of3,Noe Valley,37.75007,-122.42532,Private room,225,4,47,363,1
1136,Unique Castro Neighborhood Rental,Castro/Upper Market,37.75932,-122.43759,Private room,125,2,290,321,1
1137,HUGE LUXURY LOFT W/VIEW Fmr SUPERHOST Potrero Hill,Potrero Hill,37.75741,-122.39571,Entire home/apt,760,2,62,127,0
1138,"Bright Modern Studio near Flower Mart, SoMa",South of Market,37.77558,-122.40182,Entire home/apt,139,3,53,237,0
1139,Gorgeous large 3BR steps to Dolores Park!,Mission,37.75996,-122.42585,Entire home/apt,300,30,64,79,0
1140,Nopa Oasis,Haight Ashbury,37.77495,-122.44305,Entire home/apt,145,30,132,307,0
1141,Modern luxury in the center of SF!,Downtown/Civic Center,37.77723,-122.41803,Entire home/apt,339,30,22,90,0
1142,Stylish Ashbury Heights Home with Stunning Views,Haight Ashbury,37.76467,-122.44715,Entire home/apt,220,2,14,2,0
1143,Most Cheerful in Cole Valley for Long Term Stays,Haight Ashbury,37.76246,-122.45171,Entire home/apt,89,30,335,22,0
1144,"Cozy 2BR Apt w/Parking-Excelsior, S.F.",Excelsior,37.72254,-122.43443,Entire home/apt,138,3,229,110,0
1145,Great San Francisco Victorian,Pacific Heights,37.79392,-122.42743,Entire home/apt,237,30,10,328,0
1146,SF Garden Room  w/ensuite bathroom,Marina,37.80271,-122.44562,Private room,128,3,239,342,1
1147,HUGE Comfy Condo w/ Stunning Views,Potrero Hill,37.76004,-122.39695,Entire home/apt,489,2,47,0,0
1148,Upscale Oasis in Classic NoPa Victorian Grand Dame,Western Addition,37.77699,-122.44019,Entire home/apt,185,30,78,232,0
1149,A Marvel in Mount Davidson,West of Twin Peaks,37.72942,-122.46691,Entire home/apt,125,30,182,335,0
1150,"Modern Oasis, Heart of the Mission",Mission,37.74941,-122.40986,Entire home/apt,575,7,89,9,0
1151,"Park Strolls at a Grand, French-Inspired Studio",Presidio Heights,37.78771,-122.44697,Entire home/apt,375,90,0,233,0
1152,Light filled furnished apt w/pkg/laundry/roof deck,Castro/Upper Market,37.7685,-122.42858,Entire home/apt,235,30,9,286,0
1153,Lake Street Apartment at Presidio Park,Presidio,37.78763,-122.47201,Entire home/apt,266,30,4,291,0
1154,Zen Living 2bd/2ba in NOPA,Haight Ashbury,37.77207,-122.44662,Entire home/apt,145,31,4,0,0
1155,Private room/bath across from park,Outer Mission,37.73448,-122.43977,Private room,500,3,21,88,1
1156,Gorgeous Marina Condo Steps to Golden Gate Views!,Marina,37.8009,-122.441345,Entire home/apt,225,10,89,4,0
1157,Luxury condo Fisherman's Wharf,Russian Hill,37.80633,-122.41978,Entire home/apt,300,3,6,62,0
1158,1 or 2 PRIVATE ROOMS & BATH IN HUGE FLAT,Castro/Upper Market,37.76083,-122.43884,Private room,350,2,10,52,1
1159,2BR Apartment in SF's best neighborhood,Marina,37.80555,-122.43555,Entire home/apt,395,3,11,72,0
1160,Cozy Studio Guest Suite,Russian Hill,37.80244,-122.42402,Entire home/apt,189,1,367,294,0
1161,2BD Ritz-Carlton Club San Franciso,Financial District,37.78825,-122.40308,Entire home/apt,995,1,2,0,0
1162,Union Square Hotel Studio (4),Downtown/Civic Center,37.78659,-122.41119,Entire home/apt,306,2,13,360,0
1163,Clean & Central Classic in Duboce Tri (2BR+Office),Castro/Upper Market,37.76679,-122.43315,Entire home/apt,377,2,62,149,0
1164,"Quiet Mission 2br flat, close to Dolores Park",Mission,37.76016,-122.42225,Entire home/apt,220,3,41,4,0
1165,Cozy Garden Getaway,Russian Hill,37.79722,-122.42019,Entire home/apt,83,30,95,155,0
1166,"Elegant condo w/ office  near parks, museums",Inner Richmond,37.78441,-122.47231,Entire home/apt,140,30,117,181,0
1167,"Sunny, Russian Hill Flat",Russian Hill,37.7995,-122.42172,Entire home/apt,217,30,10,186,0
1168,Slumber School @ The Dream Asylum,Western Addition,37.77395,-122.43641,Entire home/apt,150,30,178,254,0
1169,The Real San Francisco #2,Outer Richmond,37.78065,-122.49428,Entire home/apt,400,3,90,0,0
1170,"2BD/2BA Castro House w/ Views, Market St Retreat",Twin Peaks,37.75811,-122.444389,Entire home/apt,414,7,48,173,0
1171,Downtown SF Timeshare/Hotel Studio,Downtown/Civic Center,37.78884,-122.41137,Private room,180,2,17,0,1
1172,Your Private Space in Potrero Hill,Potrero Hill,37.75459,-122.40114,Entire home/apt,120,3,138,22,0
1173,"Luxury 1 Bed Apt, Marina/GGB Views",Marina,37.80578,-122.43985,Entire home/apt,399,30,54,141,0
1174,Sunny 2b/1b with great Bay views!!!,North Beach,37.80226,-122.40818,Entire home/apt,375,2,118,0,0
1175,Modern suite with private entrance & bathroom,West of Twin Peaks,37.74098,-122.46327,Entire home/apt,125,2,271,68,0
1176,Like New 2 BR + 2 Bath + Free parking/Residential,Outer Sunset,37.74771,-122.49262,Private room,139,1,149,139,1
1177,Downtown Spacious Hotel/TS Studio,Downtown/Civic Center,37.78662,-122.40972,Private room,180,2,12,0,1
1178,Downtown SF Large Hotel/TS Studio,Downtown/Civic Center,37.78851,-122.40911,Private room,180,2,7,0,1
1179,Downtown Timeshare/Hotel Studio USq,Downtown/Civic Center,37.78728,-122.41092,Private room,180,2,6,0,1
1180,Downtown Top U. Sq. Hotel/TS Studio,Downtown/Civic Center,37.78673,-122.41133,Private room,180,2,9,0,1
1181,SF Hotel Studio: Union Square (7),Downtown/Civic Center,37.78879,-122.41111,Entire home/apt,306,2,15,360,0
1182,Bright and Sunny Top Floor Flat,Castro/Upper Market,37.76721,-122.43273,Entire home/apt,295,5,8,0,0
1183,Vacation? Business? Staycation?  Yes - Yes - Yes!,North Beach,37.80197,-122.40968,Entire home/apt,723,3,92,164,0
1184,Classic San Francisco Victorian for 4,Bernal Heights,37.74473,-122.41788,Entire home/apt,129,30,60,145,0
1185,Spacious & Sunny 6BR/3.5BA Home,Presidio Heights,37.78323,-122.4548,Entire home/apt,332,31,48,62,0
1186,2 Bedroom Lovely Bernal Heights House,Bernal Heights,37.74184,-122.41887,Entire home/apt,195,30,49,270,0
1187,Noe Valley 2 BR top floor Victorian,Noe Valley,37.75232,-122.43193,Entire home/apt,135,30,54,237,0
1188,Downtown Union Sq TS/Hotel Studio,Downtown/Civic Center,37.78838,-122.41132,Private room,180,2,5,0,1
1189,Downtown SF Hotel/TS Union Square,Downtown/Civic Center,37.78824,-122.4092,Private room,180,2,2,0,1
1190,Super Castro location w/ stunning City views!,Castro/Upper Market,37.75916,-122.43302,Entire home/apt,495,4,14,1,0
1191,Beautiful 3BR Ocean Beach Home,Outer Sunset,37.75287,-122.50405,Entire home/apt,146,30,24,279,0
1192,Charming 1BR/1BA Noe Valley,Noe Valley,37.74976,-122.44159,Private room,145,30,54,365,1
1193,"Spacious, sunny, 3 bdrm/3 bath home nr Valencia St",Mission,37.75388,-122.4215,Entire home/apt,250,2,40,0,0
1194,Modern 3Bd Edwardian Renovated Flat,Mission,37.75803,-122.42347,Entire home/apt,179,30,10,263,0
1195,Upgraded 2BR nestled in Back Garden,North Beach,37.7986,-122.40598,Entire home/apt,150,30,64,281,0
1196,Downtown SF USq Hotel/TS Studio,Downtown/Civic Center,37.78668,-122.41081,Private room,190,2,8,0,1
1197,Downtown SF Un. Sq. Hotel/TS Studio,Downtown/Civic Center,37.78873,-122.41088,Private room,190,2,1,0,1
1198,Downtown Hotel/TS Studio Union Sq,Downtown/Civic Center,37.78659,-122.40931,Private room,250,2,6,0,1
1199,Queen Bedroom w/ Best of Everything,Bayview,37.73096,-122.39828,Private room,56,30,128,150,1
1200,SF Historical Loft in the Sunny Dogpatch,Potrero Hill,37.76062,-122.38966,Entire home/apt,245,30,1,153,0
1201,"Sunny&Quiet 2BDR loft, Top location",Mission,37.75887,-122.41123,Entire home/apt,255,30,39,0,0
1202,Perfect Location! Private bathroom too!,Inner Sunset,37.76347,-122.46415,Private room,110,3,104,9,1
1203,Grand 4-Level Painted Lady Victorian with Parking,Western Addition,37.78562,-122.44413,Entire home/apt,1995,2,22,207,0
1204,"Backyard, BBQ, Downtown/Baybridge view, Easy park",Potrero Hill,37.75919,-122.40237,Entire home/apt,357,5,3,330,0
1205,Private room/bathroom w/parking,Outer Richmond,37.77681,-122.481,Private room,73,2,111,39,1
1206,Ashbury Heights Elegant Flat,Haight Ashbury,37.76703,-122.44376,Private room,175,1,139,335,1
1207,"Amazing View/Remodeled/2000sqft/Free Parking/85""TV",Excelsior,37.72411,-122.40801,Entire home/apt,343,3,130,119,0
1208,Pristine Studio by Golden Gate Park (30 day disc.),Haight Ashbury,37.77206,-122.44957,Entire home/apt,235,30,31,209,0
1209,Garden Studio - Private Entry - Near Ocean Beach,Outer Richmond,37.77614,-122.50391,Entire home/apt,126,2,378,76,0
1210,Quiet & Cozy Victorian-Alamo Square,Western Addition,37.77819,-122.43721,Private room,105,3,53,67,1
1211,Beautiful Potrero Hill Apt. Parking,Potrero Hill,37.76096,-122.40501,Entire home/apt,215,2,28,50,0
1212,"Private Entrance, Bath & Kitchenette Use of Yard",Noe Valley,37.74845,-122.42958,Entire home/apt,127,1,438,239,0
1213,Delmar Street guest suite w/ panoramic city views,Haight Ashbury,37.76752,-122.44715,Entire home/apt,150,2,279,0,0
1214,Entire studio with private bath ÷ free street park,Twin Peaks,37.74996,-122.45345,Private room,100,2,237,351,1
1215,SF Hotel Studio: Union Square (3),Downtown/Civic Center,37.78822,-122.40939,Entire home/apt,328,2,22,360,0
1216,SF apt-walk to Golden Gate Park. Free parking!,Outer Richmond,37.77681,-122.481,Private room,249,2,173,10,1
1217,Five Star Luxury Condo Civic Center/Hayes Valley,Western Addition,37.78376,-122.4234,Entire home/apt,119,60,12,248,0
1218,Sunset Views from a Charming & Classic San Francisco Home,Western Addition,37.78826,-122.42677,Entire home/apt,250,7,80,0,0
1219,Beautiful Penthouse Victorian Suite Mission Views,Potrero Hill,37.75525,-122.39923,Private room,35,30,8,334,1
1220,Home Sweet Bernal-Studio-Private Entrance,Bernal Heights,37.73964,-122.41522,Private room,175,30,117,59,1
1221,Bamboo Bungalow -  Cozy &  Most Convenient,Castro/Upper Market,37.7648,-122.43204,Entire home/apt,150,30,33,9,0
1222,Perfect flat for travelers in peaceful Noe Valley,Noe Valley,37.75383,-122.4389,Entire home/apt,172,2,251,71,0
1223,Habitually Chic,Marina,37.79949,-122.44359,Entire home/apt,250,30,2,178,0
1224,"SUnnyside Suite- w/private bathrm,entrance & patio",Outer Mission,37.7302,-122.44568,Private room,120,5,232,156,1
1225,"Explore Vibrant Castro from a Peaceful, Baby-Blue Victorian",Castro/Upper Market,37.76342,-122.4327,Private room,151,2,294,339,1
1226,Garden Studio with Private Entrance,Potrero Hill,37.7631,-122.39523,Entire home/apt,185,2,63,0,0
1227,Large Suite in Victorian,Western Addition,37.77773,-122.43893,Entire home/apt,79,30,53,236,0
1228,Low Nob Hill Sutter St Studio 2+1px,Nob Hill,37.7893,-122.41664,Entire home/apt,95,30,115,307,0
1229,Cozy Garden Unit with All Amenities,West of Twin Peaks,37.74396,-122.46338,Entire home/apt,66,30,364,129,0
1230,Cozy Room in Sight of the Sea,Seacliff,37.78006,-122.50905,Private room,129,1,586,330,1
1231,"Immaculate Studio Room Entire Space, Parking",Crocker Amazon,37.71329,-122.43633,Private room,98,1,659,228,1
1232,Luxury Marina Pied-à-Terre + GG Bridge & Chestnut,Marina,37.80593,-122.4416,Entire home/apt,387,30,6,213,0
1233,Perfect Haven by Golden Gate Park and Ocean Beach.,Seacliff,37.77531,-122.50978,Entire home/apt,108,30,106,180,0
1234,Marina Private Garden Suite with Bathroom,Marina,37.80417,-122.42661,Private room,173,3,131,56,1
1235,Sunny Urban Sanctuary,South of Market,37.7715,-122.41632,Entire home/apt,400,2,32,0,0
1236,Spacious charming 1 bedroom suite!,West of Twin Peaks,37.7299,-122.46185,Entire home/apt,139,4,87,71,0
1237,"Urban retreat w/Parking, minutes to UCSF MB & more",Outer Mission,37.72151,-122.43897,Entire home/apt,105,2,248,347,0
1238,The V - An elegant modern studio,Downtown/Civic Center,37.78274,-122.4209,Entire home/apt,85,30,22,0,0
1239,"Beautiful, Stylish apt. near UCSF & GG Park",Inner Sunset,37.76121,-122.47583,Entire home/apt,85,30,111,365,0
1240,1BD Beach Retreat - 3 blocks from the beach!,Outer Sunset,37.75554,-122.50674,Entire home/apt,95,30,30,264,0
1241,Large 2 story home in SF,Bernal Heights,37.73915,-122.40851,Entire home/apt,250,90,6,180,0
1242,Gorgeous Loft with Amazing Light in SOMA,South of Market,37.7772,-122.39514,Entire home/apt,350,30,5,362,0
1243,"Chic, Bright & Airy in Hayes Valley",Western Addition,37.77539,-122.42634,Entire home/apt,250,30,153,152,0
1244,Luxury penthouse in Castro with amazing views,Castro/Upper Market,37.75923,-122.43474,Entire home/apt,250,180,1,363,0
